"skuId","retailPrice","productName","armSkuName","skuName"
"DZH318Z0CSHC/000H","3.123","Virtual Machines Esv4 Series Windows","Standard_E64-32s_v4","E64-32s v4 Low Priority"
"DZH318Z0CSHM/0003","0.436506","Virtual Machines Ddsv4 Series","Standard_D64ds_v4","D64ds v4 Spot"
"DZH318Z08Q74/0017","3.043","Virtual Machines FX Series Windows","Standard_FX48mds","Standard_FX48mds Low Priority"
"DZH318Z0BQ34/02LM","0.00713","Virtual Machines Dv2 Series","Standard_D1_v2","D1 v2 Spot"
"DZH318Z08Q74/001Z","3.804","Virtual Machines FX Series Windows","Standard_FX24mds","Standard_FX24mds"
"DZH318Z08KCJ/001S","0.743184","Virtual Machines HBrsv3 Series","Standard_HB120-64rs_v3","HB120-64rs_v3 Spot"
"DZH318Z0BDL7/006G","0.347","Virtual Machines DCadsccv5 Series Windows","Standard_DC8ads_cc_v5","Standard_DC8ads_cc_v5 Low Priority"
"DZH318Z0BDCH/006D","5.056","Virtual Machines ECadsccv5 Series","Standard_EC64ads_cc_v5","Standard_EC64ads_cc_v5"
"DZH318Z0BQ51/01B6","0.095445","Virtual Machines F Series","Standard_F16","F16 Spot"
"DZH318Z08M9F/0082","0.228","Virtual Machines Ddv5 Series Windows","Standard_D2d_v5","Standard_D2d_v5"
"DZH318Z0BX63/029M","11.986","Virtual Machines MSv2 Series Windows","Standard_M64s_v2","M64s_v2"
"DZH318Z0K1LH/003T","6.9824","Virtual Machines HBrsv4 series Windows","Standard_HB176rs_v4","HB176rsv4 Spot"
"DZH318Z08W2P/001T","2.083","Virtual Machines Dadsv5 Series Windows","Standard_D48ads_v5","Standard_D48ads_v5 Low Priority"
"DZH318Z0BPVL/007Z","0.17","Virtual Machines Dv3 Series Windows","Standard_D4_v3","D4 v3 Low Priority"
"DZH318Z0BPWD/00BL","0.17","Virtual Machines DSv3 Series Windows","Standard_D4s_v3","D4s v3 Low Priority"
"DZH318Z0CM2C/0048","0.046","Virtual Machines Dasv4 Series","Standard_D8as_v4","D8as v4 Spot"
"DZH318Z093WZ/0118","0.4384","Virtual Machines Easv5 Series","Standard_E64-16as_v5","E64-16as v5 Spot"
"DZH318Z08NR8/0043","2.224","Lasv3 Series Windows","Standard_L16as_v3","Standard_L16as_v3"
"DZH318Z0D1L3/00W6","3.123","Virtual Machines Ev4 Series Windows","Standard_E64_v4","E64 v4 Low Priority"
"DZH318Z09JCN/00KG","2.08","Virtual Machines NVadsA10v5 Series","Standard_NV18ads_A10_v5","Standard_NV18ads_A10_v5"
"DZH318Z08LV1/00G2","1.721","Virtual Machines MdSv2 Series","Standard_M32dms_v2","M32dms_v2 Low Priority"
"DZH318Z0CSHC/0075","1.562","Virtual Machines Esv4 Series Windows","Standard_E32-16s_v4","E32-16s v4 Low Priority"
"DZH318Z093X0/014Q","0.2528","Virtual Machines Eadsv5 Series","Standard_E32-8ads_v5","E32-8ads v5 Spot"
"DZH318Z0CSHH/006P","0.182","Virtual Machines Ddsv4 Series Windows","Standard_D4ds_v4","D4ds v4 Low Priority"
"DZH318Z0BQNM/00XK","0.1678","Virtual Machines A Series Basic Windows","Basic_A3","A3 Spot"
"DZH318Z092S2/00L8","2.483","Virtual Machines Dplsv5 Series","Standard_D64pls_v5","Standard_D64pls_v5"
"DZH318Z0BPRT/00BB","0.06","Virtual Machines A Series","Standard_A1","A1"
"DZH318Z0BX63/029F","4.794","Virtual Machines MSv2 Series Windows","Standard_M64s_v2","M64s_v2 Low Priority"
"DZH318Z0K7D1/017K","0","Virtual Machines Mdsv3 Medium Memory Series Windows","Standard_M12ds_v3","Standard_M12ds_v3 Spot"
"DZH318Z0D1L2/000N","0.435","Virtual Machines Ddv4 Series","Standard_D32d_v4","D32d v4 Low Priority"
"DZH318Z09B62/002J","0.237","ECadsv5-series Linux","Standard_EC16ads_v5","Standard_EC16ads_v5 Low Priority"
"DZH318Z08M9R/00Q2","1.384","Virtual Machines Edv5 Series","Standard_E16d_v5","Standard_E16d_v5"
"DZH318Z0BDLB/004L","2.1984","Virtual Machines ECasccv5 Series Windows","Standard_EC48as_cc_v5","Standard_EC48as_cc_v5 Spot"
"DZH318Z09JCM/00HS","4.7152","Virtual Machines NVadsA10v5 Series Windows","Standard_NV72ads_A10_v5","Standard_NV72ads_A10_v5 Spot"
"DZH318Z0BPRB/0058","0.0408","Virtual Machines A Series Basic","Basic_A3","A3 Low Priority"
"DZH318Z08W2P/003C","0.347","Virtual Machines Dadsv5 Series Windows","Standard_D8ads_v5","Standard_D8ads_v5 Low Priority"
"DZH318Z092SF/002Z","0.0218","Virtual Machines Dpdsv5 Series","Standard_D2pds_v5","Standard_D2pds_v5 Low Priority"
"DZH318Z0BX5L/02DT","11.899","Virtual Machines MSv2 Series","Standard_M416-208s_v2","M416-208s_v2 Low Priority"
"DZH318Z0BX5L/0256","11.899","Virtual Machines MSv2 Series","Standard_M416-104s_v2","M416-104s_v2 Low Priority"
"DZH318Z0BX5L/000R","11.899","Virtual Machines MSv2 Series","Standard_M416s_v2","M416s v2 Low Priority"
"DZH318Z08M9L/00JC","0.0776","Virtual Machines Dlsv5 Series","Standard_D8ls_v5","D8ls v5 Low Priority"
"DZH318Z09JCM/00JW","0.346","Virtual Machines NVadsA10v5 Series Windows","Standard_NV6ads_A10_v5","Standard_NV6ads_A10_v5 Low Priority"
"DZH318Z0BDLB/0066","3.664","Virtual Machines ECasccv5 Series Windows","Standard_EC32as_cc_v5","Standard_EC32as_cc_v5"
"DZH318Z0BP44/0036","0.1112","Virtual Machines LSv2 Series Windows","Standard_L8s_v2","L8s v2 Spot"
"DZH318Z08M9J/00J9","0.0608","Virtual Machines Ev5 Series","Standard_E4_v5","Standard_E4_v5 Low Priority"
"DZH318Z08M9H/00K2","1.952","Virtual Machines Ev5 Series Windows","Standard_E16_v5","Standard_E16_v5"
"DZH318Z0BQ4R/04QD","0.134528","Virtual Machines ESv3 Series","Standard_E16s_v3","E16s v3 Spot"
"DZH318Z09B60/0056","1.536","ECadsv5-series Windows","Standard_EC32ads_v5","Standard_EC32ads_v5 Low Priority"
"DZH318Z08M9F/007L","0.968179","Virtual Machines Ddv5 Series Windows","Standard_D64d_v5","Standard_D64d_v5 Spot"
"DZH318Z0BPW7/000K","1.276","Virtual Machines NCSv2 Series Windows","Standard_NC6s_v2","NC6s v2 Low Priority"
"DZH318Z08KCH/0005","2.13078","Virtual Machines HBrsv3 Series Windows","Standard_HB120-32rs_v3","HB120-32rs_v3 Spot"
"DZH318Z0CSHC/0024","7.808","Virtual Machines Esv4 Series Windows","Standard_E64-32s_v4","E64-32s v4"
"DZH318Z0BPRJ/00DP","0.383","Virtual Machines Av2 Series","Standard_A8_v2","A8 v2"
"DZH318Z0BQM3/0010","0.149","Virtual Machines LSv2 Series","Standard_L8s_v2","L8s v2 Low Priority"
"DZH318Z0BDLC/0050","0.548","Virtual Machines ECasccv5 Series","Standard_EC8as_cc_v5","Standard_EC8as_cc_v5"
"DZH318Z0BQ4T/0041","1.092","Virtual Machines NV Series","Standard_NV24","NV24 Low Priority"
"DZH318Z0K802/0006","5.088","Virtual Machines ECedsv5 Series Windows","Standard_EC96eds_v5","EC96edsv5 Low Priority"
"DZH318Z0CM2C/0049","0.276","Virtual Machines Dasv4 Series","Standard_D48as_v4","D48as v4 Spot"
"DZH318Z08Q74/0014","0.101186","Virtual Machines FX Series Windows","Standard_FX4mds","Standard_FX4mds Spot"
"DZH318Z09B5X/002Q","2.083","DCadsv5-series Windows","Standard_DC48ads_v5","Standard_DC48ads_v5 Low Priority"
"DZH318Z0K804/003X","0.136","Virtual Machines DCedsv5 Series","Standard_DC2eds_v5","DC2edsv5"
"DZH318Z0CSHK/0003","0.555261","Virtual Machines Edsv4 Series","Standard_E64ds_v4","E64ds v4 Spot"
"DZH318Z08W0T/006X","0.104","Virtual Machines Dasv5 Series","Standard_D2as_v5","Standard_D2as_v5"
"DZH318Z09LQP/0066","0.0796","Virtual Machines Ebdsv5 Series","Standard_E4bds_v5","Standard_E4bds_v5 Low Priority"
"DZH318Z09TGJ/000K","19.1","NCads A100 v4 Series Linux","Standard_NC96ads_A100_v4","Standard_NC96ads_A100_v4"
"DZH318Z093WZ/044D","8.439","Virtual Machines Easv5 Series","Standard_E112ias_v5","E112ias v5"
"DZH318Z0D1L2/000P","0.436506","Virtual Machines Ddv4 Series","Standard_D64d_v4","D64d v4 Spot"
"DZH318Z08M9B/00GC","0.355","Virtual Machines Dldsv5 Series","Standard_D32lds_v5","D32lds v5 Low Priority"
"DZH318Z0BXNH/00DS","0.888747","Virtual Machines HCS Series Windows","Standard_HC44-32rs","HC44-32rs Spot"
"DZH318Z09B6B/000W","4.006867","DCasv5-series Windows","Standard_DC96as_v5","Standard_DC96as_v5 Spot"
"DZH318Z0CSHM/0041","0.544","Virtual Machines Ddsv4 Series","Standard_D8ds_v4","D8ds v4"
"DZH318Z0CSHL/003L","0.487859","Virtual Machines Esv4 Series","Standard_E64-16s_v4","E64-16s v4 Spot"
"DZH318Z0CSHL/0081","0.152456","Virtual Machines Esv4 Series","Standard_E20s_v4","E20s v4 Spot"
"DZH318Z096T1/05DM","2.342","Virtual Machines Esv5 Series Windows","Standard_E48s_v5","E48s v5 Low Priority"
"DZH318Z093WX/015W","4","Virtual Machines Eadsv5 Series Windows","Standard_E32-8ads_v5","E32-8ads v5"
"DZH318Z08W2P/003H","0.174","Virtual Machines Dadsv5 Series Windows","Standard_D4ads_v5","Standard_D4ads_v5 Low Priority"
"DZH318Z0BQPK/001P","0.89","Virtual Machines LS Series Windows","Standard_L16s","L16s Low Priority"
"DZH318Z08M9V/00NB","0.331","Virtual Machines Dv5 Series Windows","Standard_D8_v5","Standard_D8_v5 Low Priority"
"DZH318Z08M9Q/00PF","2.12","Virtual Machines Edv5 Series Windows","Standard_E16d_v5","Standard_E16d_v5"
"DZH318Z0BQ4S/00DH","0.0885","Virtual Machines DS Series","Standard_DS12","DS12 Low Priority"
"DZH318Z0BQ4B/00B0","0.0885","Virtual Machines D Series","Standard_D12","D12 Low Priority"
"DZH318Z0BPVJ/00LZ","0.072","Virtual Machines A Series Windows","Standard_A2","A2 Low Priority"
"DZH318Z0K7X6/002H","0.2432","Virtual Machines ECesv5 Series","Standard_EC8es_v5","EC8esv5 Spot"
"DZH318Z096SR/02FB","0.126829","Virtual Machines Esv5 Series","Standard_E16-4s_v5","E16-4s v5 Spot"
"DZH318Z08NRD/0015","8.736","DCdsv3 Series Windows","Standard_DC48ds_v3","standard_DC48ds_v3"
"DZH318Z08NRD/0023","0.582","DCdsv3 Series Windows","Standard_DC8ds_v3","standard_DC8ds_v3 Low Priority"
"DZH318Z0BPRB/001L","0.0156","Virtual Machines A Series Basic","Basic_A2","A2 Low Priority"
"DZH318Z0BQ5T/001Z","2.1464","Virtual Machines NCSv2 Series","Standard_NC24s_v2","NC24s v2 Low Priority"
"DZH318Z092SB/009R","0.0736","Virtual Machines Dpsv5 Series Windows","Standard_D2ps_v5","Standard_D2ps_v5 Low Priority"
"DZH318Z092SB/008W","1.472","Virtual Machines Dpsv5 Series Windows","Standard_D16ps_v5","Standard_D16ps_v5"
"DZH318Z08NRF/002N","0.225651","DCdsv3 Series Linux","Standard_DC8ds_v3","standard_DC8ds_v3 Spot"
"DZH318Z0BPVN/00VW","2.342","Virtual Machines ESv3 Series Windows","Standard_E48s_v3","E48s v3 Low Priority"
"DZH318Z0BPWH/00VX","2.342","Virtual Machines Ev3 Series Windows","Standard_E48_v3","E48 v3 Low Priority"
"DZH318Z0BPW5/007H","1.23848","Virtual Machines MS Series Windows","Standard_M32ts","M32ts Low Priority"
"DZH318Z08NR8/0044","2.669","Lasv3 Series Windows","Standard_L48as_v3","Standard_L48as_v3 Low Priority"
"DZH318Z08NR9/0073","2.976","Lasv3 Series Linux","Standard_L32as_v3","Standard_L32as_v3"
"DZH318Z0BDL4/0019","2.5088","Virtual Machines DCasccv5 Series Windows","Standard_DC64as_cc_v5","Standard_DC64as_cc_v5 Spot"
"DZH318Z0D1L6/00MW","0.73033","Virtual Machines Ddv4 Series Windows","Standard_D64d_v4","D64d v4 Spot"
"DZH318Z08M9X/00NV","0.552","Virtual Machines Dv5 Series","Standard_D48_v5","Standard_D48_v5 Low Priority"
"DZH318Z09B5Z/002R","0.4","DCadsv5-series Linux","Standard_DC32ads_v5","Standard_DC32ads_v5 Low Priority"
"DZH318Z08M9R/00P0","0.277","Virtual Machines Edv5 Series","Standard_E16d_v5","Standard_E16d_v5 Low Priority"
"DZH318Z092SF/003H","0.523","Virtual Machines Dpdsv5 Series","Standard_D48pds_v5","Standard_D48pds_v5 Low Priority"
"DZH318Z0BQ4X/006C","0.0194","Virtual Machines FSv2 Series","Standard_F2s_v2","F2s v2 Low Priority"
"DZH318Z0BDL7/007F","0.868","Virtual Machines DCadsccv5 Series Windows","Standard_DC8ads_cc_v5","Standard_DC8ads_cc_v5"
"DZH318Z09LQP/006L","0.0398","Virtual Machines Ebdsv5 Series","Standard_E2bds_v5","Standard_E2bds_v5 Low Priority"
"DZH318Z093X0/0150","2.528","Virtual Machines Eadsv5 Series","Standard_E32ads_v5","E32ads v5"
"DZH318Z0DS6T/000F","35.357","Virtual Machines NDasr A100 v4 Series","Standard_ND96asr_v4","ND96asr v4"
"DZH318Z0BPW4/00JS","0.124635","Virtual Machines DS Series Windows","Standard_DS4","DS4 Spot"
"DZH318Z0BQ4B/00F3","0.0168","Virtual Machines D Series","Standard_D1","D1 Low Priority"
"DZH318Z0BQ4S/00JC","0.0168","Virtual Machines DS Series","Standard_DS1","DS1 Low Priority"
"DZH318Z08MC5/00CX","0.030256","Virtual Machines Ddsv5 Series Windows","Standard_D2ds_v5","Standard_D2ds_v5 Spot"
"DZH318Z09LQN/005Z","0.582","Virtual Machines Ebdsv5 Series Windows","Standard_E4bds_v5","Standard_E4bds_v5"
"DZH318Z0K802/003N","0.848","Virtual Machines ECedsv5 Series Windows","Standard_EC16eds_v5","EC16edsv5 Spot"
"DZH318Z0C620/00K9","6.661","ESv3 Series Dedicated Host","Esv3_Type3","Esv3 Type3"
"DZH318Z0CM92/017S","0.976","Virtual Machines Easv4 Series Windows","Standard_E8-4as_v4","E8-4as_v4"
"DZH318Z08M9H/00K0","0.777091","Virtual Machines Ev5 Series Windows","Standard_E48_v5","Standard_E48_v5 Spot"
"DZH318Z096SR/02G0","0.304","Virtual Machines Esv5 Series","Standard_E4s_v5","E4s v5"
"DZH318Z096SR/02G9","0.304","Virtual Machines Esv5 Series","Standard_E4-2s_v5","E4-2s v5"
"DZH318Z0BX63/02CG","0.9929","Virtual Machines MSv2 Series Windows","Standard_M32ms_v2","M32ms_v2 Spot"
"DZH318Z08M99/00G8","3.898","Virtual Machines Dldsv5 Series Windows","Standard_D96lds_v5","D96lds v5 Low Priority"
"DZH318Z0K9KD/00DL","0.042","Virtual Machines Bsv2 Series Windows","Standard_B2s_v2","B2s v2 Spot"
"DZH318Z0CSHL/00B2","0.243","Virtual Machines Esv4 Series","Standard_E16-4s_v4","E16-4s v4 Low Priority"
"DZH318Z092SH/008T","2.208","Virtual Machines Epdsv5 Series","Standard_E32pds_v5","Standard_E32pds_v5"
"DZH318Z09B5Z/002S","4","DCadsv5-series Linux","Standard_DC64ads_v5","Standard_DC64ads_v5"
"DZH318Z08W2P/002C","3.472","Virtual Machines Dadsv5 Series Windows","Standard_D32ads_v5","Standard_D32ads_v5"
"DZH318Z08M9R/00TF","0.0692","Virtual Machines Edv5 Series","Standard_E4d_v5","Standard_E4d_v5 Low Priority"
"DZH318Z0BPSN/0031","2.8","Virtual Machines GS Series","Standard_GS3","GS3"
"DZH318Z0BPT4/0031","2.8","Virtual Machines G Series","Standard_G3","G3"
"DZH318Z0K7X6/002G","0.0608","Virtual Machines ECesv5 Series","Standard_EC4es_v5","EC4esv5 Low Priority"
"DZH318Z08M9K/009B","0.3024","Virtual Machines Dlsv5 Series Windows","Standard_D8ls_v5","D8ls v5 Spot"
"DZH318Z08W0T/0073","0.0208","Virtual Machines Dasv5 Series","Standard_D2as_v5","Standard_D2as_v5 Low Priority"
"DZH318Z0K7X5/008P","4.6848","Virtual Machines ECesv5 Series Windows","Standard_EC96es_v5","EC96esv5 Spot"
"DZH318Z0BXN8/000T","5.751","Virtual Machines PB Series Windows","Standard_PB24s","PB24s"
"DZH318Z0CM92/0040","0.794854","Virtual Machines Easv4 Series Windows","Standard_E64as_v4","E64as v4 Spot"
"DZH318Z08W2P/0041","0.217","Virtual Machines Dadsv5 Series Windows","Standard_D2ads_v5","Standard_D2ads_v5"
"DZH318Z0D1L7/00Z4","0.122","Virtual Machines Ev4 Series","Standard_E8_v4","E8 v4 Low Priority"
"DZH318Z0CSHL/009W","0.121965","Virtual Machines Esv4 Series","Standard_E16-4s_v4","E16-4s v4 Spot"
"DZH318Z0CSHB/00JX","0.212","Virtual Machines Edsv4 Series Windows","Standard_E4ds_v4","E4ds v4 Low Priority"
"DZH318Z0BP4M/004X","6.327029","Virtual Machines NCSv3 Series Windows","Standard_NC24rs_v3","NC24rs v3 Spot"
"DZH318Z0CSHM/0038","1.088","Virtual Machines Ddsv4 Series","Standard_D16ds_v4","D16ds v4"
"DZH318Z0BQ34/02LK","0.05712","Virtual Machines Dv2 Series","Standard_D4_v2","D4 v2 Spot"
"DZH318Z0BX63/01M8","13.811","Virtual Machines MSv2 Series Windows","Standard_M416-208ms_v2","M416-208ms_v2 Spot"
"DZH318Z0BPW7/000D","14.038","Virtual Machines NCSv2 Series Windows","Standard_NC24rs_v2","NC24rs v2"
"DZH318Z09B6B/0017","9.408","DCasv5-series Windows","Standard_DC96as_v5","Standard_DC96as_v5"
"DZH318Z093XK/0179","0.488239","Virtual Machines Easv5 Series Windows","Standard_E32as_v5","E32as v5 Spot"
"DZH318Z0D1L3/00VM","0.244244","Virtual Machines Ev4 Series Windows","Standard_E20_v4","E20 v4 Spot"
"DZH318Z0K805/007N","0.092","Virtual Machines DCesv5 Series","Standard_DC4es_v5","DC4esv5 Spot"
"DZH318Z09JCN/00JW","0.118","Virtual Machines NVadsA10v5 Series","Standard_NV6ads_A10_v5","Standard_NV6ads_A10_v5 Low Priority"
"DZH318Z0BXNJ/000L","4.532742","Virtual Machines NDSv2 Series","Standard_ND40s_v2","NDmr40s v2 Spot"
"DZH318Z0D1L2/000X","1.088","Virtual Machines Ddv4 Series","Standard_D16d_v4","D16d v4"
"DZH318Z0981Z/000V","1.188","FX Series Dedicated Host","FXmds Type1","FXmds Type1 Low Priority"
"DZH318Z0BDL7/0078","4.166","Virtual Machines DCadsccv5 Series Windows","Standard_DC96ads_cc_v5","Standard_DC96ads_cc_v5 Low Priority"
"DZH318Z0BQ34/02ML","0.199185","Virtual Machines Dv2 Series","Standard_D15i_v2","D15i v2 Spot"
"DZH318Z0DB0X/00DV","6.325","DSv4 Series Dedicated Host","Dsv4_Type2","Dsv4 Type2"
"DZH318Z0981Z/000K","2.376","FX Series Dedicated Host","FXmds Type1","FXmds Type1 Spot"
"DZH318Z0BQ4C/0529","0.079695","Virtual Machines DSv2 Series","Standard_DS13-2_v2","DS13-2 v2 Spot"
"DZH318Z0BX5L/03B2","7.355","Virtual Machines MSv2 Series","Standard_M128ms_v2","M128ms_v2 Low Priority"
"DZH318Z0BQNH/00CD","0.056","Virtual Machines BS Series Windows","Standard_B2s","B2s"
"DZH318Z08NRD/002T","0.364","DCdsv3 Series Windows","Standard_DC2ds_v3","standard_DC2ds_v3"
"DZH318Z0BPRT/01FW","0.186408","Virtual Machines A Series","Standard_A6","A6 Spot"
"DZH318Z093X0/015C","0.0632","Virtual Machines Eadsv5 Series","Standard_E8-2ads_v5","E8-2ads v5 Spot"
"DZH318Z08MC2/0039","0.136","Virtual Machines Ddv5 Series","Standard_D2d_v5","Standard_D2d_v5"
"DZH318Z093WZ/013R","0.274","Virtual Machines Easv5 Series","Standard_E4-2as_v5","E4-2as v5"
"DZH318Z0BQM3/001M","5.952","Virtual Machines LSv2 Series","Standard_L64s_v2","L64s v2"
"DZH318Z0BQM3/001Z","0.595","Virtual Machines LSv2 Series","Standard_L32s_v2","L32s v2 Low Priority"
"DZH318Z08NQZ/0040","0.322","DCsv3 Series Windows","Standard_DC2s_v3","standard_DC2s_v3"
"DZH318Z08M9X/00NP","0.23","Virtual Machines Dv5 Series","Standard_D4_v5","Standard_D4_v5"
"DZH318Z09B60/0054","0.24","ECadsv5-series Windows","Standard_EC2ads_v5","Standard_EC2ads_v5"
"DZH318Z09LR5/007R","0.058313","Virtual Machines Ebsv5 Series","Standard_E4bs_v5","Standard_E4bs_v5 Spot"
"DZH318Z09JCN/00K6","5.876","Virtual Machines NVadsA10v5 Series","Standard_NV36adms_A10_v5","Standard_NV36adms_A10_v5"
"DZH318Z0CM2B/000C","0.552","Virtual Machines Dav4 Series","Standard_D48a_v4","D48a v4 Low Priority"
"DZH318Z0CM2C/001H","0.552","Virtual Machines Dasv4 Series","Standard_D48as_v4","D48as v4 Low Priority"
"DZH318Z0KGPJ/002F","3.55","Virtual Machines NGadsV620v1 Series Windows","Standard_NG32adms_V620","NG32admsV620 Low Priority"
"DZH318Z0BQPW/006N","0.111","Virtual Machines DSv2 Series Windows","Standard_DS11_v2","DS11 v2 Low Priority"
"DZH318Z0BPVM/00G0","0.111","Virtual Machines Dv2 Series Windows","Standard_D11_v2","D11 v2 Low Priority"
"DZH318Z0BQPW/02JW","0.111","Virtual Machines DSv2 Series Windows","Standard_DS11-1_v2","DS11-1 v2 Low Priority"
"DZH318Z08W2R/000Q","0.0125","Virtual Machines Dadsv5 Series","Standard_D2ads_v5","Standard_D2ads_v5 Spot"
"DZH318Z0K7X6/0038","0.243","Virtual Machines ECesv5 Series","Standard_EC16es_v5","EC16esv5 Low Priority"
"DZH318Z08NRD/002S","0.075494","DCdsv3 Series Windows","Standard_DC2ds_v3","standard_DC2ds_v3 Spot"
"DZH318Z0CM92/016Z","0.488","Virtual Machines Easv4 Series Windows","Standard_E4-2as_v4","E4-2as_v4"
"DZH318Z096T1/084L","0.129515","Virtual Machines Esv5 Series Windows","Standard_E8-4s_v5","E8-4s v5 Spot"
"DZH318Z0CM2C/002S","0.023","Virtual Machines Dasv4 Series","Standard_D2as_v4","D2as v4 Low Priority"
"DZH318Z0CM2B/000Q","0.023","Virtual Machines Dav4 Series","Standard_D2a_v4","D2a v4 Low Priority"
"DZH318Z08W0T/002Z","0.416","Virtual Machines Dasv5 Series","Standard_D8as_v5","Standard_D8as_v5"
"DZH318Z08M9W/008Z","0.046","Virtual Machines Dsv5 Series","Standard_D4s_v5","Standard_D4s_v5 Low Priority"
"DZH318Z0CSHJ/0060","0.92","Virtual Machines Dsv4 Series","Standard_D16s_v4","D16s v4"
"DZH318Z0BPWJ/010F","0.074074","Virtual Machines FSv2 Series Windows","Standard_F8s_v2","F8s v2 Spot"
"DZH318Z08NR7/004F","0.832","Virtual Machines Lsv3 Series","Standard_L80s_v3","Standard_L80s_v3 Spot"
"DZH318Z0CGPD/0007","0.116","Virtual Machines NVasv4 Series","Standard_NV8as_v4","NV8as v4 Low Priority"
"DZH318Z092QJ/00L8","5.792","Virtual Machines Dpldsv5 Series Windows","Standard_D64plds_v5","Standard_D64plds_v5"
"DZH318Z0CP07/005Q","0.166","Virtual Machines Dsv4 Series Windows","Standard_D4s_v4","D4s v4 Low Priority"
"DZH318Z08M9X/00P6","0.184","Virtual Machines Dv5 Series","Standard_D16_v5","Standard_D16_v5 Low Priority"
"DZH318Z0BP44/0014","1.112","Virtual Machines LSv2 Series Windows","Standard_L8s_v2","L8s v2"
"DZH318Z0BPVL/007M","0.0848","Virtual Machines Dv3 Series Windows","Standard_D2_v3","D2 v3 Low Priority"
"DZH318Z0BPWD/00G5","0.0848","Virtual Machines DSv3 Series Windows","Standard_D2s_v3","D2s v3 Low Priority"
"DZH318Z0CSHL/00B6","1.216","Virtual Machines Esv4 Series","Standard_E16-4s_v4","E16-4s v4"
"DZH318Z0K9K9/00SQ","0.0384","Virtual Machines Bsv2 Series","Standard_B2s_v2","B2s v2 Spot"
"DZH318Z0CM2B/000N","0.115","Virtual Machines Dav4 Series","Standard_D2a_v4","D2a v4"
"DZH318Z0CM2C/002Q","0.115","Virtual Machines Dasv4 Series","Standard_D2as_v4","D2as v4"
"DZH318Z0BDCG/005C","4","Virtual Machines ECadsccv5 Series Windows","Standard_EC32ads_cc_v5","Standard_EC32ads_cc_v5"
"DZH318Z0K803/003W","0.912","Virtual Machines DCedsv5 Series Windows","Standard_DC8eds_v5","DC8edsv5"
"DZH318Z0K1N4/0020","3.744","Virtual Machines HBrsv4 series","Standard_HB176-144rs_v4","HB176-144rsv4 Spot"
"DZH318Z0BPRT/00BL","0.004","Virtual Machines A Series","Standard_A0","A0 Low Priority"
"DZH318Z09LQP/0015","1.564618","Virtual Machines Ebdsv5 Series","Standard_E96bds_v5","Standard_E96bds_v5 Spot"
"DZH318Z0BPW1/0066","0.158","Virtual Machines Av2 Series Windows","Standard_A4m_v2","A4m v2 Low Priority"
"DZH318Z08M9X/00P2","0.023","Virtual Machines Dv5 Series","Standard_D2_v5","Standard_D2_v5 Low Priority"
"DZH318Z0D1L4/00J7","0.552","Virtual Machines Dv4 Series","Standard_D48_v4","D48 v4 Low Priority"
"DZH318Z0BQ4J/00DR","0.3043","Virtual Machines H Series","Standard_H16mr","H16mr Spot"
"DZH318Z0BQPK/004L","0.1112","Virtual Machines LS Series Windows","Standard_L8s","L8s Spot"
"DZH318Z093X0/0176","0.0632","Virtual Machines Eadsv5 Series","Standard_E4ads_v5","E4ads v5 Low Priority"
